Customer_ID,recency,frequency,monetary,r_score,f_score,m_score,rf_score,segment
16628,31,7,2318.1,4,4,4,44,Loyal_Customers
13055,80,4,2321.11,3,3,4,33,Need_Attention
13091,30,3,2321.82,4,3,4,43,Potential_Loyalists
14938,564,2,2322.43,1,2,4,12,Hibernating
17113,576,6,2322.59,1,4,4,14,At_Risk
13280,124,7,2322.63,3,4,4,34,Loyal_Customers
17313,33,1,2328.84,4,2,4,42,Potential_Loyalists
16496,10,6,2330.77,5,4,4,54,Champions
12584,5,9,2338.15,5,5,4,55,Champions
17282,132,5,2339.66,3,4,4,34,Loyal_Customers
12704,9,8,2340.84,5,5,4,55,Champions
16085,25,12,2343.53,4,5,4,45,Loyal_Customers
15549,79,8,2345.96,3,4,4,34,Loyal_Customers
16083,102,4,2351.42,3,4,4,34,Loyal_Customers
13614,26,6,2359.19,4,4,4,44,Loyal_Customers
16676,35,6,2361.9,4,4,4,44,Loyal_Customers
17634,38,9,2361.97,4,5,4,45,Loyal_Customers
14295,42,5,2362.91,4,4,4,44,Loyal_Customers
15015,503,13,2365.02,1,5,4,15,Cant_Loose
13908,81,4,2369.55,3,3,4,33,Need_Attention
17969,168,20,2369.94,3,5,4,35,Loyal_Customers
17434,4,7,2373.82,5,4,4,54,Champions
14554,12,4,2381.04,5,4,4,54,Champions
16065,367,8,2382.62,2,4,4,24,At_Risk
17905,73,13,2383.52,3,5,4,35,Loyal_Customers
17623,34,7,2383.67,4,4,4,44,Loyal_Customers
16105,250,5,2386.19,2,4,4,24,At_Risk
14443,55,5,2386.47,4,4,4,44,Loyal_Customers
17827,7,6,2388.05,5,4,4,54,Champions
15366,77,7,2389.08,3,4,4,34,Loyal_Customers
16812,362,4,2392.0,2,3,4,23,At_Risk
16883,189,19,2396.59,3,5,4,35,Loyal_Customers
16147,135,5,2398.91,3,4,4,34,Loyal_Customers
14414,93,8,2399.33,3,4,4,34,Loyal_Customers
12393,74,6,2399.45,3,4,4,34,Loyal_Customers
15793,16,8,2399.57,5,5,4,55,Champions
15341,82,2,2402.72,3,2,4,32,About_to_Sleep
17671,17,5,2403.34,5,4,4,54,Champions
16833,3,6,2409.04,5,4,4,54,Champions
12397,37,2,2409.9,4,2,4,42,Potential_Loyalists
14205,18,9,2414.2,5,5,4,55,Champions
13118,21,9,2415.41,4,5,4,45,Loyal_Customers
12802,188,7,2416.42,3,4,4,34,Loyal_Customers
16040,67,7,2416.9,3,4,4,34,Loyal_Customers
15489,24,8,2419.61,4,4,4,44,Loyal_Customers
15089,12,6,2420.84,5,4,4,54,Champions
15215,48,7,2422.43,4,4,4,44,Loyal_Customers
15658,192,8,2423.47,2,4,4,24,At_Risk
17921,66,10,2423.5,3,5,4,35,Loyal_Customers
12733,236,4,2424.87,2,3,4,23,At_Risk
17004,48,4,2425.16,4,3,4,43,Potential_Loyalists
13949,4,6,2427.32,5,4,4,54,Champions
15077,496,2,2428.08,1,2,4,12,Hibernating
16638,24,15,2430.53,4,5,4,45,Loyal_Customers
13094,23,13,2433.12,4,5,4,45,Loyal_Customers
13085,159,8,2433.28,3,4,4,34,Loyal_Customers
17505,163,5,2435.48,3,4,4,34,Loyal_Customers
16005,14,10,2436.22,5,5,4,55,Champions
15623,143,8,2437.05,3,4,4,34,Loyal_Customers
18171,60,9,2437.31,4,5,4,45,Loyal_Customers
13338,159,4,2445.62,3,4,4,34,Loyal_Customers
12701,81,6,2446.41,3,4,4,34,Loyal_Customers
17894,73,18,2453.38,3,5,4,35,Loyal_Customers
17629,7,10,2455.52,5,5,4,55,Champions
16470,53,11,2458.6,4,5,4,45,Loyal_Customers
17131,7,5,2463.17,5,4,4,54,Champions
15221,368,4,2465.45,2,3,4,23,At_Risk
17164,34,7,2467.35,4,4,4,44,Loyal_Customers
14421,59,6,2469.37,4,4,4,44,Loyal_Customers
12924,90,12,2469.4,3,5,4,35,Loyal_Customers
17732,374,8,2470.39,2,4,4,24,At_Risk
14502,21,11,2470.67,5,5,4,55,Champions
13762,220,5,2472.48,2,4,4,24,At_Risk
13878,56,4,2473.06,4,4,4,44,Loyal_Customers
14256,262,5,2473.99,2,4,4,24,At_Risk
13134,87,6,2475.23,3,4,4,34,Loyal_Customers
17348,16,9,2476.41,5,5,4,55,Champions
13588,17,9,2478.95,5,5,4,55,Champions
13507,5,4,2479.16,5,4,4,54,Champions
16520,188,6,2482.62,3,4,4,34,Loyal_Customers
14449,20,8,2482.8,5,5,4,55,Champions
15117,16,8,2485.97,5,5,4,55,Champions
15227,38,9,2488.49,4,5,4,45,Loyal_Customers
16795,367,3,2492.39,2,3,4,23,At_Risk
13414,135,6,2494.14,3,4,4,34,Loyal_Customers
15932,6,8,2495.87,5,5,4,55,Champions
17594,87,4,2497.88,3,3,4,33,Need_Attention
14541,60,14,2499.68,3,5,4,35,Loyal_Customers
17288,11,11,2499.98,5,5,4,55,Champions
16202,362,9,2501.99,2,5,4,25,Cant_Loose
12978,387,5,2502.82,2,4,4,24,At_Risk
12517,30,5,2502.84,4,4,4,44,Loyal_Customers
15860,42,17,2505.21,4,5,4,45,Loyal_Customers
17101,12,7,2507.05,5,4,4,54,Champions
14790,18,10,2526.62,5,5,4,55,Champions
14659,10,9,2529.93,5,5,4,55,Champions
16889,196,6,2530.9,2,4,4,24,At_Risk
13471,3,4,2531.58,5,4,4,54,Champions
16016,5,11,2533.94,5,5,4,55,Champions
16987,5,11,2535.9,5,5,4,55,Champions
14810,42,13,2537.02,4,5,4,45,Loyal_Customers
17465,427,7,2542.79,1,4,4,14,At_Risk
13344,69,3,2543.72,3,3,4,33,Need_Attention
18179,11,8,2547.55,5,4,4,54,Champions
17550,199,9,2547.64,2,5,4,25,Cant_Loose
15906,21,10,2555.64,4,5,4,45,Loyal_Customers
13862,20,9,2556.09,5,5,4,55,Champions
16036,89,4,2556.84,3,3,4,33,Need_Attention
17463,18,7,2557.91,5,4,4,54,Champions
13192,97,6,2558.58,3,4,4,34,Loyal_Customers
15747,14,9,2562.61,5,5,4,55,Champions
13623,32,10,2566.49,4,5,4,45,Loyal_Customers
15434,10,11,2567.06,5,5,4,55,Champions
13652,47,5,2570.85,4,4,4,44,Loyal_Customers
17002,87,7,2571.55,3,4,4,34,Loyal_Customers
14745,114,12,2571.81,3,5,4,35,Loyal_Customers
17095,24,7,2572.25,4,4,4,44,Loyal_Customers
16115,11,12,2575.14,5,5,4,55,Champions
16499,362,8,2578.34,2,4,4,24,At_Risk
16244,213,2,2579.38,2,2,4,22,Hibernating
13151,297,3,2580.74,2,3,4,23,At_Risk
12592,94,5,2582.66,3,4,4,34,Loyal_Customers
17897,174,9,2585.0,3,5,4,35,Loyal_Customers
15062,73,8,2585.62,3,4,4,34,Loyal_Customers
15033,6,10,2586.67,5,5,4,55,Champions
14147,80,9,2590.2,3,5,4,35,Loyal_Customers
14129,3,9,2591.34,5,5,4,55,Champions
14229,53,7,2594.04,4,4,4,44,Loyal_Customers
14163,89,5,2594.62,3,4,4,34,Loyal_Customers
12412,76,6,2596.93,3,4,4,34,Loyal_Customers
15826,58,4,2598.28,4,4,4,44,Loyal_Customers
17317,48,3,2600.34,4,3,4,43,Potential_Loyalists
17787,154,4,2601.47,3,3,4,33,Need_Attention
16206,56,13,2602.32,4,5,4,45,Loyal_Customers
14564,436,2,2605.62,1,2,4,12,Hibernating
14397,4,19,2612.96,5,5,4,55,Champions
13700,28,13,2613.46,4,5,4,45,Loyal_Customers
14431,304,4,2614.2,2,3,4,23,At_Risk
15426,21,9,2615.39,5,5,4,55,Champions
14195,203,6,2615.6,2,4,4,24,At_Risk
17043,34,8,2616.55,4,5,4,45,Loyal_Customers
14262,10,8,2618.23,5,5,4,55,Champions
15142,48,6,2619.92,4,4,4,44,Loyal_Customers
14573,181,13,2621.42,3,5,4,35,Loyal_Customers
12423,2,10,2622.39,5,5,4,55,Champions
12671,608,1,2622.48,1,1,4,11,Hibernating
13644,18,4,2624.26,5,4,4,54,Champions
13422,66,1,2626.3,3,2,4,32,About_to_Sleep
14548,152,9,2627.49,3,5,4,35,Loyal_Customers
16276,178,3,2629.39,3,3,4,33,Need_Attention
12520,81,5,2634.26,3,4,4,34,Loyal_Customers
15814,18,6,2634.44,5,4,4,54,Champions
13173,6,11,2639.35,5,5,4,55,Champions
13819,303,6,2642.35,2,4,4,24,At_Risk
13117,23,18,2643.81,4,5,4,45,Loyal_Customers
16618,33,5,2647.59,4,4,4,44,Loyal_Customers
13203,11,10,2648.25,5,5,4,55,Champions
12516,79,4,2648.62,3,3,4,33,Need_Attention
17744,5,7,2649.14,5,4,4,54,Champions
14410,94,11,2651.14,3,5,4,35,Loyal_Customers
14756,17,3,2653.76,5,3,4,53,Potential_Loyalists
15157,5,5,2654.11,5,4,4,54,Champions
15671,20,7,2657.13,5,4,4,54,Champions
13473,62,8,2657.76,3,4,4,34,Loyal_Customers
16369,20,7,2664.81,5,4,4,54,Champions
14496,313,7,2668.23,2,4,4,24,At_Risk
15910,2,15,2681.8,5,5,4,55,Champions
12820,5,11,2689.52,5,5,4,55,Champions
17388,79,11,2691.57,3,5,4,35,Loyal_Customers
12725,373,4,2694.56,2,3,4,23,At_Risk
18173,88,5,2696.36,3,4,4,34,Loyal_Customers
16359,9,16,2697.75,5,5,4,55,Champions
16232,45,7,2712.97,4,4,4,44,Loyal_Customers
15985,125,7,2715.28,3,4,4,34,Loyal_Customers
16190,42,8,2723.55,4,4,4,44,Loyal_Customers
12739,80,4,2726.73,3,3,4,33,Need_Attention
13211,12,10,2729.32,5,5,4,55,Champions
12986,430,10,2729.84,1,5,4,15,Cant_Loose
15111,31,5,2730.87,4,4,4,44,Loyal_Customers
15389,174,5,2733.8,3,4,4,34,Loyal_Customers
18283,5,22,2736.65,5,5,4,55,Champions
14125,12,3,2740.43,5,3,4,53,Potential_Loyalists
14808,41,8,2741.17,4,4,4,44,Loyal_Customers
16434,31,12,2741.74,4,5,4,45,Loyal_Customers
15841,74,9,2742.41,3,5,4,35,Loyal_Customers
12669,152,3,2744.03,3,3,4,33,Need_Attention
17241,387,12,2744.14,2,5,4,25,Cant_Loose
12982,244,8,2744.81,2,4,4,24,At_Risk
14665,62,7,2749.65,3,4,4,34,Loyal_Customers
17490,2,9,2750.5,5,5,4,55,Champions
17262,54,11,2757.62,4,5,4,45,Loyal_Customers
17115,10,7,2761.49,5,4,4,54,Champions
13813,41,8,2765.47,4,4,4,44,Loyal_Customers
17676,6,10,2765.84,5,5,4,55,Champions
13736,7,7,2766.21,5,4,4,54,Champions
15817,422,3,2766.4,1,3,4,13,At_Risk
14696,6,8,2767.9,5,5,4,55,Champions
18210,3,7,2768.83,5,4,4,54,Champions
17720,28,10,2768.91,4,5,4,45,Loyal_Customers
13695,33,16,2770.73,4,5,4,45,Loyal_Customers
12391,23,6,2773.42,4,4,4,44,Loyal_Customers
17031,13,6,2773.85,5,4,4,54,Champions
16335,553,7,2774.0,1,4,4,14,At_Risk
17591,75,8,2776.67,3,4,4,34,Loyal_Customers
16104,63,9,2778.61,3,5,4,35,Loyal_Customers
14121,5,4,2780.15,5,4,4,54,Champions
17790,28,20,2783.61,4,5,4,45,Loyal_Customers
15021,10,12,2783.83,5,5,4,55,Champions
15073,11,8,2788.02,5,4,4,54,Champions
12863,54,6,2792.55,4,4,4,44,Loyal_Customers
17284,62,8,2793.16,3,4,4,34,Loyal_Customers
15993,10,7,2797.57,5,4,4,54,Champions
16764,5,13,2799.25,5,5,4,55,Champions
13205,445,1,2803.2,1,1,4,11,Hibernating
13799,118,9,2803.57,3,5,4,35,Loyal_Customers
14869,10,6,2804.24,5,4,4,54,Champions
17470,46,11,2804.87,4,5,4,45,Loyal_Customers
16817,4,13,2804.9,5,5,4,55,Champions
13330,94,6,2806.18,3,4,4,34,Loyal_Customers
14903,23,5,2810.63,4,4,4,44,Loyal_Customers
16871,24,6,2812.34,4,4,4,44,Loyal_Customers
17386,9,7,2812.77,5,4,4,54,Champions
15660,27,15,2812.99,4,5,4,45,Loyal_Customers
13719,17,11,2815.25,5,5,4,55,Champions
15797,115,6,2821.08,3,4,4,34,Loyal_Customers
16407,14,14,2821.65,5,5,4,55,Champions
14842,45,4,2824.69,4,3,4,43,Potential_Loyalists
17368,25,14,2826.14,4,5,4,45,Loyal_Customers
13477,39,11,2834.17,4,5,4,45,Loyal_Customers
16554,44,8,2841.72,4,4,4,44,Loyal_Customers
12676,26,11,2843.09,4,5,4,45,Loyal_Customers
13032,54,9,2843.55,4,5,4,45,Loyal_Customers
16163,234,6,2849.58,2,4,4,24,At_Risk
14935,299,2,2849.83,2,2,4,22,Hibernating
12352,38,10,2849.84,4,5,4,45,Loyal_Customers
16742,48,14,2852.61,4,5,4,45,Loyal_Customers
13728,38,16,2855.17,4,5,4,45,Loyal_Customers
14035,30,9,2856.72,4,5,4,45,Loyal_Customers
16979,5,9,2859.74,5,5,4,55,Champions
14875,109,3,2862.4,3,3,4,33,Need_Attention
12685,30,6,2863.08,4,4,4,44,Loyal_Customers
16062,11,8,2863.45,5,5,4,55,Champions
14758,146,7,2864.97,3,4,4,34,Loyal_Customers
16086,61,10,2864.99,3,5,4,35,Loyal_Customers
15563,24,7,2867.0,4,4,4,44,Loyal_Customers
16225,46,15,2867.41,4,5,4,45,Loyal_Customers
16229,89,6,2867.86,3,4,4,34,Loyal_Customers
16711,5,9,2868.48,5,5,4,55,Champions
14711,12,11,2868.8,5,5,4,55,Champions
16467,510,7,2869.16,1,4,4,14,At_Risk
15043,33,6,2873.8,4,4,4,44,Loyal_Customers
14005,11,5,2874.72,5,4,4,54,Champions
18170,35,9,2878.0,4,5,4,45,Loyal_Customers
12806,437,4,2878.96,1,3,4,13,At_Risk
14251,3,5,2879.7,5,4,4,54,Champions
16633,19,6,2883.1,5,4,4,54,Champions
13501,290,3,2885.11,2,3,4,23,At_Risk
17242,110,5,2889.28,3,4,4,34,Loyal_Customers
15100,335,7,2894.7,2,4,4,24,At_Risk
17320,102,6,2895.77,3,4,4,34,Loyal_Customers
14404,35,13,2899.11,4,5,4,45,Loyal_Customers
16755,116,7,2900.58,3,4,4,34,Loyal_Customers
14233,51,7,2904.27,4,4,4,44,Loyal_Customers
13455,26,6,2905.93,4,4,4,44,Loyal_Customers
12438,16,2,2906.85,5,3,4,53,Potential_Loyalists
13784,11,14,2910.23,5,5,4,55,Champions
15392,6,7,2911.62,5,4,4,54,Champions
16358,3,5,2919.65,5,4,4,54,Champions
12906,13,5,2919.81,5,4,4,54,Champions
13890,3,14,2927.38,5,5,4,55,Champions
15862,10,13,2928.29,5,5,4,55,Champions
15312,77,12,2930.19,3,5,4,35,Loyal_Customers
12635,91,4,2930.41,3,3,4,33,Need_Attention
14524,33,13,2933.71,4,5,4,45,Loyal_Customers
15235,219,16,2937.81,2,5,4,25,Cant_Loose
17588,102,7,2939.55,3,4,4,34,Loyal_Customers
17444,149,3,2940.04,3,3,4,33,Need_Attention
15757,67,6,2940.36,3,4,4,34,Loyal_Customers
13253,158,4,2951.11,3,3,4,33,Need_Attention
14867,187,16,2952.06,3,5,4,35,Loyal_Customers
13764,72,6,2953.26,3,4,4,34,Loyal_Customers
12877,5,20,2955.17,5,5,4,55,Champions
12826,4,12,2955.75,5,5,4,55,Champions
16736,507,5,2956.56,1,4,4,14,At_Risk
13110,33,12,2957.47,4,5,4,45,Loyal_Customers
13012,11,11,2972.83,5,5,4,55,Champions
16416,28,9,2972.88,4,5,5,45,Loyal_Customers
16383,76,7,2974.84,3,4,5,34,Loyal_Customers
17692,129,12,2975.8,3,5,5,35,Loyal_Customers
14544,26,3,2982.43,4,3,5,43,Potential_Loyalists
15329,41,11,2984.33,4,5,5,45,Loyal_Customers
18241,11,21,2986.99,5,5,5,55,Champions
12374,27,4,2989.22,4,4,5,44,Loyal_Customers
15681,27,14,2989.7,4,5,5,45,Loyal_Customers
16012,37,5,2989.79,4,4,5,44,Loyal_Customers
15687,10,9,2993.1,5,5,5,55,Champions
12854,80,7,2994.02,3,4,5,34,Loyal_Customers
17961,23,100,2995.54,4,5,5,45,Loyal_Customers
12457,68,8,2995.91,3,4,5,34,Loyal_Customers
15611,11,26,2997.28,5,5,5,55,Champions
15182,156,11,2998.95,3,5,5,35,Loyal_Customers
15810,80,8,2999.04,3,4,5,34,Loyal_Customers
13635,69,4,2999.16,3,3,5,33,Need_Attention
14621,3,9,3000.57,5,5,5,55,Champions
14226,30,6,3002.53,4,4,5,44,Loyal_Customers
17032,549,8,3004.6,1,4,5,14,At_Risk
14590,426,20,3006.62,1,5,5,15,Cant_Loose
12754,237,3,3010.74,2,3,5,23,At_Risk
13963,310,17,3011.87,2,5,5,25,Cant_Loose
15965,19,13,3013.09,5,5,5,55,Champions
13485,235,11,3019.22,2,5,5,25,Cant_Loose
13557,30,13,3032.26,4,5,5,45,Loyal_Customers
15754,53,9,3037.61,4,5,5,45,Loyal_Customers
15967,25,12,3041.6,4,5,5,45,Loyal_Customers
14916,72,8,3042.95,3,4,5,34,Loyal_Customers
16560,28,8,3048.38,4,4,5,44,Loyal_Customers
15241,68,11,3050.16,3,5,5,35,Loyal_Customers
15716,147,11,3056.81,3,5,5,35,Loyal_Customers
16775,12,16,3056.89,5,5,5,55,Champions
16120,61,6,3056.91,3,4,5,34,Loyal_Customers
14456,7,9,3062.4,5,5,5,55,Champions
13077,3,11,3064.67,5,5,5,55,Champions
13196,13,7,3068.84,5,4,5,54,Champions
14038,80,5,3069.88,3,4,5,34,Loyal_Customers
13631,101,11,3070.42,3,5,5,35,Loyal_Customers
12469,524,2,3070.54,1,2,5,12,Hibernating
13647,11,8,3071.68,5,4,5,54,Champions
17884,5,20,3072.89,5,5,5,55,Champions
16007,49,7,3075.14,4,4,5,44,Loyal_Customers
17929,13,12,3082.1,5,5,5,55,Champions
12511,430,1,3084.02,1,1,5,11,Hibernating
17552,62,12,3085.29,3,5,5,35,Loyal_Customers
14312,48,11,3090.29,4,5,5,45,Loyal_Customers
12849,33,6,3090.56,4,4,5,44,Loyal_Customers
15105,20,9,3094.91,5,5,5,55,Champions
12937,17,9,3097.61,5,5,5,55,Champions
13464,60,6,3097.64,4,4,5,44,Loyal_Customers
15491,97,6,3100.09,3,4,5,34,Loyal_Customers
12909,41,8,3103.19,4,4,5,44,Loyal_Customers
17870,4,13,3108.15,5,5,5,55,Champions
16678,4,12,3109.99,5,5,5,55,Champions
13538,45,12,3112.73,4,5,5,45,Loyal_Customers
13772,35,8,3114.22,4,5,5,45,Loyal_Customers
13692,26,5,3114.4,4,4,5,44,Loyal_Customers
14700,34,5,3116.26,4,4,5,44,Loyal_Customers
13685,4,7,3119.44,5,4,5,54,Champions
17145,514,4,3120.91,1,3,5,13,At_Risk
15199,61,10,3122.4,3,5,5,35,Loyal_Customers
14044,28,10,3123.1,4,5,5,45,Loyal_Customers
15596,102,9,3130.04,3,5,5,35,Loyal_Customers
13742,18,12,3131.02,5,5,5,55,Champions
14897,9,8,3140.54,5,5,5,55,Champions
17530,3,12,3141.51,5,5,5,55,Champions
15095,105,10,3141.64,3,5,5,35,Loyal_Customers
14978,74,10,3142.14,3,5,5,35,Loyal_Customers
17354,52,4,3143.46,4,3,5,43,Potential_Loyalists
17702,32,6,3144.04,4,4,5,44,Loyal_Customers
15614,439,4,3147.36,1,3,5,13,At_Risk
17090,6,13,3149.48,5,5,5,55,Champions
14306,53,6,3151.4,4,4,5,44,Loyal_Customers
14748,31,10,3152.32,4,5,5,45,Loyal_Customers
12976,213,8,3156.38,2,4,5,24,At_Risk
15031,6,14,3156.58,5,5,5,55,Champions
16400,96,9,3159.44,3,5,5,35,Loyal_Customers
16584,82,5,3163.67,3,4,5,34,Loyal_Customers
14963,11,12,3164.48,5,5,5,55,Champions
16041,32,3,3166.4,4,3,5,43,Potential_Loyalists
13052,214,7,3168.53,2,4,5,24,At_Risk
17640,88,6,3168.94,3,4,5,34,Loyal_Customers
16837,33,11,3170.98,4,5,5,45,Loyal_Customers
17621,23,6,3175.12,4,4,5,44,Loyal_Customers
15353,256,7,3175.95,2,4,5,24,At_Risk
17228,17,13,3177.24,5,5,5,55,Champions
12456,46,3,3181.04,4,3,5,43,Potential_Loyalists
16933,3,9,3181.25,5,5,5,55,Champions
13397,74,10,3191.87,3,5,5,35,Loyal_Customers
13868,9,2,3192.54,5,3,5,53,Potential_Loyalists
15027,32,10,3195.6,4,5,5,45,Loyal_Customers
14315,46,8,3197.82,4,4,5,44,Loyal_Customers
17147,24,9,3199.95,4,5,5,45,Loyal_Customers
16107,19,7,3204.16,5,4,5,54,Champions
13804,32,9,3208.52,4,5,5,45,Loyal_Customers
16918,51,16,3213.29,4,5,5,45,Loyal_Customers
12951,10,15,3213.72,5,5,5,55,Champions
13268,19,11,3214.69,5,5,5,55,Champions
16515,54,10,3216.3,4,5,5,45,Loyal_Customers
16059,67,12,3217.77,3,5,5,35,Loyal_Customers
16101,72,4,3229.16,3,4,5,34,Loyal_Customers
15602,10,16,3230.51,5,5,5,55,Champions
15625,105,9,3236.4,3,5,5,35,Loyal_Customers
17353,131,4,3242.0,3,3,5,33,Need_Attention
15140,54,8,3243.69,4,4,5,44,Loyal_Customers
14669,243,7,3243.93,2,4,5,24,At_Risk
16612,34,9,3245.43,4,5,5,45,Loyal_Customers
12770,212,2,3246.45,2,2,5,22,Hibernating
15057,277,5,3255.96,2,4,5,24,At_Risk
13214,419,7,3264.23,1,4,5,14,At_Risk
14293,5,9,3267.93,5,5,5,55,Champions
15978,79,3,3279.42,3,3,5,33,Need_Attention
18188,17,6,3280.59,5,4,5,54,Champions
14285,23,8,3284.42,4,4,5,44,Loyal_Customers
14507,25,11,3284.43,4,5,5,45,Loyal_Customers
15632,17,8,3285.31,5,5,5,55,Champions
13650,18,10,3288.0,5,5,5,55,Champions
14506,19,7,3290.67,5,4,5,54,Champions
16365,19,15,3307.2,5,5,5,55,Champions
14451,62,12,3308.77,3,5,5,35,Loyal_Customers
13131,25,7,3313.77,4,4,5,44,Loyal_Customers
13824,34,12,3314.76,4,5,5,45,Loyal_Customers
13431,69,8,3316.24,3,4,5,34,Loyal_Customers
14161,217,7,3318.88,2,4,5,24,At_Risk
13611,91,10,3319.53,3,5,5,35,Loyal_Customers
13291,157,11,3320.84,3,5,5,35,Loyal_Customers
12865,28,4,3323.47,4,4,5,44,Loyal_Customers
15065,39,5,3326.86,4,4,5,44,Loyal_Customers
17774,98,9,3328.05,3,5,5,35,Loyal_Customers
16351,334,13,3330.03,2,5,5,25,Cant_Loose
14064,31,15,3332.42,4,5,5,45,Loyal_Customers
14344,129,20,3333.7,3,5,5,35,Loyal_Customers
13848,94,8,3335.0,3,4,5,34,Loyal_Customers
12424,164,4,3340.03,3,4,5,34,Loyal_Customers
15265,153,4,3345.64,3,3,5,33,Need_Attention
17183,9,6,3347.31,5,4,5,54,Champions
16818,12,11,3349.57,5,5,5,55,Champions
14608,6,11,3352.94,5,5,5,55,Champions
15538,539,6,3358.4,1,4,5,14,At_Risk
13786,369,6,3358.94,2,4,5,24,At_Risk
13285,25,6,3364.59,4,4,5,44,Loyal_Customers
13707,269,5,3365.86,2,4,5,24,At_Risk
13135,198,2,3371.45,2,2,5,22,Hibernating
17723,129,7,3378.4,3,4,5,34,Loyal_Customers
13246,20,11,3387.43,5,5,5,55,Champions
16067,564,3,3395.29,1,3,5,13,At_Risk
12838,35,10,3398.48,4,5,5,45,Loyal_Customers
15114,32,12,3400.12,4,5,5,45,Loyal_Customers
13823,20,7,3403.45,5,4,5,54,Champions
13425,110,5,3403.63,3,4,5,34,Loyal_Customers
13437,16,7,3408.06,5,4,5,54,Champions
15058,27,16,3410.03,4,5,5,45,Loyal_Customers
14673,5,7,3410.81,5,4,5,54,Champions
13979,75,7,3416.23,3,4,5,34,Loyal_Customers
14215,13,9,3416.33,5,5,5,55,Champions
14217,3,23,3416.89,5,5,5,55,Champions
13031,409,5,3419.27,2,4,5,24,At_Risk
15373,10,17,3421.39,5,5,5,55,Champions
17876,401,3,3424.02,2,3,5,23,At_Risk
16281,74,3,3424.02,3,3,5,33,Need_Attention
12377,317,4,3426.32,2,3,5,23,At_Risk
15916,18,13,3427.17,5,5,5,55,Champions
16045,121,8,3434.93,3,4,5,34,Loyal_Customers
15676,20,3,3435.76,5,3,5,53,Potential_Loyalists
12609,80,9,3435.86,3,5,5,35,Loyal_Customers
17931,136,14,3437.29,3,5,5,35,Loyal_Customers
17725,18,11,3439.08,5,5,5,55,Champions
16208,46,10,3440.45,4,5,5,45,Loyal_Customers
15974,41,7,3442.15,4,4,5,44,Loyal_Customers
13313,24,12,3445.32,4,5,5,45,Loyal_Customers
13536,3,7,3448.29,5,4,5,54,Champions
14837,91,9,3460.32,3,5,5,35,Loyal_Customers
16271,4,10,3463.02,5,5,5,55,Champions
15356,33,13,3464.95,4,5,5,45,Loyal_Customers
14533,26,11,3466.37,4,5,5,45,Loyal_Customers
13849,53,5,3469.3,4,4,5,44,Loyal_Customers
15712,11,12,3472.41,5,5,5,55,Champions
15380,10,11,3479.06,5,5,5,55,Champions
17913,60,14,3479.64,4,5,5,45,Loyal_Customers
12631,59,6,3481.57,4,4,5,44,Loyal_Customers
17597,215,5,3484.09,2,4,5,24,At_Risk
15306,66,9,3484.73,3,5,5,35,Loyal_Customers
13577,27,11,3489.28,4,5,5,45,Loyal_Customers
13929,171,11,3494.1,3,5,5,35,Loyal_Customers
14934,83,5,3503.5,3,4,5,34,Loyal_Customers
18044,6,18,3505.61,5,5,5,55,Champions
14898,25,14,3507.81,4,5,5,45,Loyal_Customers
16347,13,11,3509.41,5,5,5,55,Champions
17768,10,7,3509.51,5,4,5,54,Champions
16360,6,6,3512.53,5,4,5,54,Champions
16336,422,4,3517.69,1,3,5,13,At_Risk
15059,42,19,3523.57,4,5,5,45,Loyal_Customers
17924,13,8,3536.7,5,4,5,54,Champions
16395,62,14,3537.85,3,5,5,35,Loyal_Customers
12645,35,8,3539.3,4,4,5,44,Loyal_Customers
14503,5,6,3543.26,5,4,5,54,Champions
15222,320,11,3550.91,2,5,5,25,Cant_Loose
14737,5,4,3554.17,5,4,5,54,Champions
18219,4,17,3562.89,5,5,5,55,Champions
17311,80,6,3566.56,3,4,5,34,Loyal_Customers
17679,54,7,3577.61,4,4,5,44,Loyal_Customers
14132,4,11,3586.03,5,5,5,55,Champions
15569,105,10,3586.35,3,5,5,35,Loyal_Customers
17422,18,11,3594.76,5,5,5,55,Champions
16325,48,12,3597.5,4,5,5,45,Loyal_Customers
12963,10,12,3601.59,5,5,5,55,Champions
13750,55,11,3602.18,4,5,5,45,Loyal_Customers
18242,74,8,3605.21,3,4,5,34,Loyal_Customers
15791,45,5,3608.34,4,4,5,44,Loyal_Customers
15113,11,3,3609.33,5,3,5,53,Potential_Loyalists
15505,54,5,3610.96,4,4,5,44,Loyal_Customers
16503,108,11,3614.34,3,5,5,35,Loyal_Customers
14653,3,12,3614.54,5,5,5,55,Champions
14882,28,14,3628.15,4,5,5,45,Loyal_Customers
17528,3,8,3628.5,5,5,5,55,Champions
16053,34,6,3634.84,4,4,5,44,Loyal_Customers
16748,19,14,3637.33,5,5,5,55,Champions
14770,234,8,3637.64,2,4,5,24,At_Risk
17063,23,13,3638.53,4,5,5,45,Loyal_Customers
16718,371,5,3647.53,2,4,5,24,At_Risk
13632,26,8,3648.15,4,5,5,45,Loyal_Customers
17848,83,30,3650.9,3,5,5,35,Loyal_Customers
14857,61,7,3651.85,3,4,5,34,Loyal_Customers
17655,12,9,3652.48,5,5,5,55,Champions
16444,48,17,3656.58,4,5,5,45,Loyal_Customers
14640,26,10,3667.06,4,5,5,45,Loyal_Customers
15953,17,18,3669.55,5,5,5,55,Champions
12468,189,5,3670.74,3,4,5,34,Loyal_Customers
